language,serieId,setId,setName,cardNumber,cardId,cardName,reason
es,neo,neo2,Neo Discovery,39,neo2-39,Houndour,SERIE_MISSING
es,neo,neo2,Neo Discovery,68,neo2-68,Unown [I],SERIE_MISSING
es,neo,neo2,Neo Discovery,4,neo2-4,Houndoom,SERIE_MISSING
es,neo,neo2,Neo Discovery,48,neo2-48,Unown [F],SERIE_MISSING
es,neo,neo2,Neo Discovery,19,neo2-19,Butterfree,SERIE_MISSING
es,neo,neo2,Neo Discovery,58,neo2-58,Mareep,SERIE_MISSING
es,neo,neo2,Neo Discovery,7,neo2-7,Magnemite,SERIE_MISSING
es,neo,neo2,Neo Discovery,3,neo2-3,Hitmontop,SERIE_MISSING
es,neo,neo2,Neo Discovery,2,neo2-2,Forretress,SERIE_MISSING
es,neo,neo2,Neo Discovery,6,neo2-6,Kabutops,SERIE_MISSING
es,neo,neo2,Neo Discovery,45,neo2-45,Pupitar,SERIE_MISSING
es,neo,neo2,Neo Discovery,14,neo2-14,Unown [A],SERIE_MISSING
es,neo,neo2,Neo Discovery,20,neo2-20,Espeon,SERIE_MISSING
es,neo,neo2,Neo Discovery,71,neo2-71,Wooper,SERIE_MISSING
es,neo,neo2,Neo Discovery,61,neo2-61,Pineco,SERIE_MISSING
es,neo,neo2,Neo Discovery,30,neo2-30,Smeargle,SERIE_MISSING
es,neo,neo2,Neo Discovery,55,neo2-55,Hoppip,SERIE_MISSING
es,neo,neo2,Neo Discovery,75,neo2-75,Energy Ark,SERIE_MISSING
es,neo,neo2,Neo Discovery,24,neo2-24,Houndour,SERIE_MISSING
es,neo,neo2,Neo Discovery,10,neo2-10,Scizor,SERIE_MISSING
es,neo,neo2,Neo Discovery,41,neo2-41,Kakuna,SERIE_MISSING
es,neo,neo2,Neo Discovery,51,neo2-51,Unown [U],SERIE_MISSING
es,neo,neo2,Neo Discovery,34,neo2-34,Ursaring,SERIE_MISSING
es,neo,neo2,Neo Discovery,65,neo2-65,Teddiursa,SERIE_MISSING
es,neo,neo2,Neo Discovery,9,neo2-9,Poliwrath,SERIE_MISSING
es,neo,neo2,Neo Discovery,74,neo2-74,Ruin Wall,SERIE_MISSING
es,neo,neo2,Neo Discovery,25,neo2-25,Kabutops,SERIE_MISSING
es,neo,neo2,Neo Discovery,11,neo2-11,Smeargle,SERIE_MISSING
es,neo,neo2,Neo Discovery,40,neo2-40,Igglybuff,SERIE_MISSING
es,neo,neo2,Neo Discovery,50,neo2-50,Unown [N],SERIE_MISSING
es,neo,neo2,Neo Discovery,35,neo2-35,Wobbuffet,SERIE_MISSING
es,neo,neo2,Neo Discovery,64,neo2-64,Spinarak,SERIE_MISSING
es,neo,neo2,Neo Discovery,8,neo2-8,Politoed,SERIE_MISSING
es,neo,neo2,Neo Discovery,44,neo2-44,Poliwhirl,SERIE_MISSING
es,neo,neo2,Neo Discovery,15,neo2-15,Ursaring,SERIE_MISSING
es,neo,neo2,Neo Discovery,21,neo2-21,Forretress,SERIE_MISSING
es,neo,neo2,Neo Discovery,70,neo2-70,Weedle,SERIE_MISSING
es,neo,neo2,Neo Discovery,60,neo2-60,Omanyte,SERIE_MISSING
es,neo,neo2,Neo Discovery,31,neo2-31,Tyranitar,SERIE_MISSING
es,neo,neo2,Neo Discovery,54,neo2-54,Dunsparce,SERIE_MISSING
es,neo,si1,Southern Islands,12,si1-12,Lapras,SERIE_MISSING
es,neo,si1,Southern Islands,16,si1-16,Lickitung,SERIE_MISSING
es,neo,si1,Southern Islands,17,si1-17,Vileplume,SERIE_MISSING
es,neo,si1,Southern Islands,13,si1-13,Exeggutor,SERIE_MISSING
es,neo,si1,Southern Islands,18,si1-18,Primeape,SERIE_MISSING
es,neo,si1,Southern Islands,1,si1-1,Mew,SERIE_MISSING
es,neo,si1,Southern Islands,5,si1-5,Ivysaur,SERIE_MISSING
es,neo,si1,Southern Islands,4,si1-4,Togepi,SERIE_MISSING
es,neo,si1,Southern Islands,7,si1-7,Ledyba,SERIE_MISSING
es,neo,si1,Southern Islands,3,si1-3,Onix,SERIE_MISSING
es,neo,si1,Southern Islands,2,si1-2,Pidgeot,SERIE_MISSING
es,neo,si1,Southern Islands,6,si1-6,Raticate,SERIE_MISSING
es,neo,si1,Southern Islands,14,si1-14,Slowking,SERIE_MISSING
es,neo,si1,Southern Islands,10,si1-10,Tentacruel,SERIE_MISSING
es,neo,si1,Southern Islands,9,si1-9,Butterfree,SERIE_MISSING
es,neo,si1,Southern Islands,11,si1-11,Marill,SERIE_MISSING
es,neo,si1,Southern Islands,8,si1-8,Jigglypuff,SERIE_MISSING
es,neo,si1,Southern Islands,15,si1-15,Wartortle,SERIE_MISSING
es,neo,neo3,Neo Revelation,26,neo3-26,Sudowoodo,SERIE_MISSING
es,neo,neo3,Neo Revelation,43,neo3-43,Farfetch'd,SERIE_MISSING
es,neo,neo3,Neo Revelation,12,neo3-12,Porygon2,SERIE_MISSING
es,neo,neo3,Neo Revelation,53,neo3-53,Slugma,SERIE_MISSING
es,neo,neo3,Neo Revelation,36,neo3-36,Piloswine,SERIE_MISSING
es,neo,neo3,Neo Revelation,16,neo3-16,Celebi,SERIE_MISSING
es,neo,neo3,Neo Revelation,47,neo3-47,Paras,SERIE_MISSING
es,neo,neo3,Neo Revelation,22,neo3-22,Raikou,SERIE_MISSING
es,neo,neo3,Neo Revelation,32,neo3-32,Lanturn,SERIE_MISSING
es,neo,neo3,Neo Revelation,63,neo3-63,Rocket's Hideout,SERIE_MISSING
es,neo,neo3,Neo Revelation,57,neo3-57,Swinub,SERIE_MISSING
es,neo,neo3,Neo Revelation,17,neo3-17,Entei,SERIE_MISSING
es,neo,neo3,Neo Revelation,46,neo3-46,Murkrow,SERIE_MISSING
es,neo,neo3,Neo Revelation,23,neo3-23,Skarmory,SERIE_MISSING
es,neo,neo3,Neo Revelation,33,neo3-33,Magcargo,SERIE_MISSING
es,neo,neo3,Neo Revelation,62,neo3-62,Pokémon Breeder Fields,SERIE_MISSING
es,neo,neo3,Neo Revelation,56,neo3-56,Staryu,SERIE_MISSING
es,neo,neo3,Neo Revelation,27,neo3-27,Suicune,SERIE_MISSING
es,neo,neo3,Neo Revelation,42,neo3-42,Chinchou,SERIE_MISSING
es,neo,neo3,Neo Revelation,13,neo3-13,Raikou,SERIE_MISSING
es,neo,neo3,Neo Revelation,52,neo3-52,Skiploom,SERIE_MISSING
es,neo,neo3,Neo Revelation,66,neo3-66,Shining Magikarp,SERIE_MISSING
es,neo,neo3,Neo Revelation,37,neo3-37,Seaking,SERIE_MISSING
es,neo,neo3,Neo Revelation,49,neo3-49,Qwilfish,SERIE_MISSING
es,neo,neo3,Neo Revelation,18,neo3-18,Ho-oh,SERIE_MISSING
es,neo,neo3,Neo Revelation,59,neo3-59,Zubat,SERIE_MISSING
es,neo,neo3,Neo Revelation,1,neo3-1,Ampharos,SERIE_MISSING
es,neo,neo3,Neo Revelation,28,neo3-28,Flaaffy,SERIE_MISSING
es,neo,neo3,Neo Revelation,38,neo3-38,Stantler,SERIE_MISSING
es,neo,neo3,Neo Revelation,5,neo3-5,Delibird,SERIE_MISSING
es,neo,neo3,Neo Revelation,29,neo3-29,Golbat,SERIE_MISSING
es,neo,neo3,Neo Revelation,39,neo3-39,Unown [B],SERIE_MISSING
es,neo,neo3,Neo Revelation,4,neo3-4,Crobat,SERIE_MISSING
es,neo,neo3,Neo Revelation,48,neo3-48,Quagsire,SERIE_MISSING
es,neo,neo3,Neo Revelation,19,neo3-19,Kingdra,SERIE_MISSING
es,neo,neo3,Neo Revelation,58,neo3-58,Unown [K],SERIE_MISSING
es,neo,neo3,Neo Revelation,7,neo3-7,Ho-oh,SERIE_MISSING
es,neo,neo3,Neo Revelation,3,neo3-3,Celebi,SERIE_MISSING
es,neo,neo3,Neo Revelation,2,neo3-2,Blissey,SERIE_MISSING
es,neo,neo3,Neo Revelation,6,neo3-6,Entei,SERIE_MISSING
es,neo,neo3,Neo Revelation,45,neo3-45,Goldeen,SERIE_MISSING
es,neo,neo3,Neo Revelation,14,neo3-14,Suicune,SERIE_MISSING
es,neo,neo3,Neo Revelation,20,neo3-20,Lugia,SERIE_MISSING
es,neo,neo3,Neo Revelation,61,neo3-61,Healing Field,SERIE_MISSING
es,neo,neo3,Neo Revelation,30,neo3-30,Graveler,SERIE_MISSING
es,neo,neo3,Neo Revelation,55,neo3-55,Snubbull,SERIE_MISSING
es,neo,neo3,Neo Revelation,24,neo3-24,Sneasel,SERIE_MISSING
es,neo,neo3,Neo Revelation,10,neo3-10,Magneton,SERIE_MISSING
es,neo,neo3,Neo Revelation,41,neo3-41,Aipom,SERIE_MISSING
es,neo,neo3,Neo Revelation,51,neo3-51,Shuckle,SERIE_MISSING
es,neo,neo3,Neo Revelation,34,neo3-34,Octillery,SERIE_MISSING
es,neo,neo3,Neo Revelation,65,neo3-65,Shining Gyarados,SERIE_MISSING
es,neo,neo3,Neo Revelation,9,neo3-9,Jumpluff,SERIE_MISSING
es,neo,neo3,Neo Revelation,25,neo3-25,Starmie,SERIE_MISSING
es,neo,neo3,Neo Revelation,11,neo3-11,Misdreavus,SERIE_MISSING
es,neo,neo3,Neo Revelation,40,neo3-40,Unown [Y],SERIE_MISSING
es,neo,neo3,Neo Revelation,50,neo3-50,Remoraid,SERIE_MISSING
es,neo,neo3,Neo Revelation,35,neo3-35,Parasect,SERIE_MISSING
es,neo,neo3,Neo Revelation,64,neo3-64,Old Rod,SERIE_MISSING
es,neo,neo3,Neo Revelation,8,neo3-8,Houndoom,SERIE_MISSING
es,neo,neo3,Neo Revelation,44,neo3-44,Geodude,SERIE_MISSING
es,neo,neo3,Neo Revelation,15,neo3-15,Aerodactyl,SERIE_MISSING
es,neo,neo3,Neo Revelation,21,neo3-21,Raichu,SERIE_MISSING
es,neo,neo3,Neo Revelation,60,neo3-60,Balloon Berry,SERIE_MISSING
es,neo,neo3,Neo Revelation,31,neo3-31,Jynx,SERIE_MISSING
es,neo,neo3,Neo Revelation,54,neo3-54,Smoochum,SERIE_MISSING
es,neo,neo4,Neo Destiny,26,neo4-26,Light Piloswine,SERIE_MISSING
es,neo,neo4,Neo Destiny,77,neo4-77,Pineco,SERIE_MISSING
es,neo,neo4,Neo Destiny,84,neo4-84,Swinub,SERIE_MISSING
es,neo,neo4,Neo Destiny,43,neo4-43,Houndour,SERIE_MISSING
es,neo,neo4,Neo Destiny,12,neo4-12,Light Arcanine,SERIE_MISSING
es,neo,neo4,Neo Destiny,53,neo4-53,Light Venomoth,SERIE_MISSING
es,neo,neo4,Neo Destiny,94,neo4-94,Impostor Professor Oak's Invention,SERIE_MISSING
es,neo,neo4,Neo Destiny,67,neo4-67,Gligar,SERIE_MISSING
es,neo,neo4,Neo Destiny,36,neo4-36,Dark Haunter,SERIE_MISSING
es,neo,neo4,Neo Destiny,16,neo4-16,Miracle Energy,SERIE_MISSING
es,neo,neo4,Neo Destiny,47,neo4-47,Light Golduck,SERIE_MISSING
es,neo,neo4,Neo Destiny,73,neo4-73,Machop,SERIE_MISSING
es,neo,neo4,Neo Destiny,22,neo4-22,Light Dragonair,SERIE_MISSING
es,neo,neo4,Neo Destiny,80,neo4-80,Remoraid,SERIE_MISSING
es,neo,neo4,Neo Destiny,90,neo4-90,Venonat,SERIE_MISSING
es,neo,neo4,Neo Destiny,32,neo4-32,Dark Croconaw,SERIE_MISSING
es,neo,neo4,Neo Destiny,63,neo4-63,Dratini,SERIE_MISSING
es,neo,neo4,Neo Destiny,57,neo4-57,Unown [C],SERIE_MISSING
es,neo,neo4,Neo Destiny,17,neo4-17,Dark Ariados,SERIE_MISSING
es,neo,neo4,Neo Destiny,46,neo4-46,Light Flareon,SERIE_MISSING
es,neo,neo4,Neo Destiny,72,neo4-72,Light Sunflora,SERIE_MISSING
es,neo,neo4,Neo Destiny,23,neo4-23,Light Lanturn,SERIE_MISSING
es,neo,neo4,Neo Destiny,81,neo4-81,Seel,SERIE_MISSING
es,neo,neo4,Neo Destiny,91,neo4-91,Vulpix,SERIE_MISSING
es,neo,neo4,Neo Destiny,33,neo4-33,Dark Exeggutor,SERIE_MISSING
es,neo,neo4,Neo Destiny,62,neo4-62,Dark Octillery,SERIE_MISSING
es,neo,neo4,Neo Destiny,56,neo4-56,Togepi,SERIE_MISSING
es,neo,neo4,Neo Destiny,27,neo4-27,Unown [G],SERIE_MISSING
es,neo,neo4,Neo Destiny,76,neo4-76,Phanpy,SERIE_MISSING
es,neo,neo4,Neo Destiny,85,neo4-85,Totodile,SERIE_MISSING
es,neo,neo4,Neo Destiny,42,neo4-42,Hitmonlee,SERIE_MISSING
es,neo,neo4,Neo Destiny,13,neo4-13,Light Azumarill,SERIE_MISSING
es,neo,neo4,Neo Destiny,52,neo4-52,Light Vaporeon,SERIE_MISSING
es,neo,neo4,Neo Destiny,95,neo4-95,Radio Tower,SERIE_MISSING
es,neo,neo4,Neo Destiny,66,neo4-66,Girafarig,SERIE_MISSING
es,neo,neo4,Neo Destiny,37,neo4-37,Dark Omanyte,SERIE_MISSING
es,neo,neo4,Neo Destiny,49,neo4-49,Light Machoke,SERIE_MISSING
es,neo,neo4,Neo Destiny,18,neo4-18,Dark Magcargo,SERIE_MISSING
es,neo,neo4,Neo Destiny,59,neo4-59,Unown [Q],SERIE_MISSING
es,neo,neo4,Neo Destiny,1,neo4-1,Dark Ampharos,SERIE_MISSING
es,neo,neo4,Neo Destiny,104,neo4-104,Heal Powder,SERIE_MISSING
es,neo,neo4,Neo Destiny,110,neo4-110,Shining Noctowl,SERIE_MISSING
es,neo,neo4,Neo Destiny,79,neo4-79,Psyduck,SERIE_MISSING
es,neo,neo4,Neo Destiny,28,neo4-28,Unown [H],SERIE_MISSING
es,neo,neo4,Neo Destiny,38,neo4-38,Dark Pupitar,SERIE_MISSING
es,neo,neo4,Neo Destiny,69,neo4-69,Hitmonchan,SERIE_MISSING
es,neo,neo4,Neo Destiny,5,neo4-5,Dark Feraligatr,SERIE_MISSING
es,neo,neo4,Neo Destiny,100,neo4-100,Lucky Stadium,SERIE_MISSING
es,neo,neo4,Neo Destiny,111,neo4-111,Shining Raichu,SERIE_MISSING
es,neo,neo4,Neo Destiny,78,neo4-78,Porygon,SERIE_MISSING
es,neo,neo4,Neo Destiny,29,neo4-29,Unown [W],SERIE_MISSING
es,neo,neo4,Neo Destiny,39,neo4-39,Dark Quilava,SERIE_MISSING
es,neo,neo4,Neo Destiny,68,neo4-68,Growlithe,SERIE_MISSING
es,neo,neo4,Neo Destiny,4,neo4-4,Dark Espeon,SERIE_MISSING
es,neo,neo4,Neo Destiny,101,neo4-101,Magnifier,SERIE_MISSING
es,neo,neo4,Neo Destiny,48,neo4-48,Light Jolteon,SERIE_MISSING
es,neo,neo4,Neo Destiny,19,neo4-19,Dark Omastar,SERIE_MISSING
es,neo,neo4,Neo Destiny,58,neo4-58,Unown [P],SERIE_MISSING
es,neo,neo4,Neo Destiny,105,neo4-105,Mail from Bill,SERIE_MISSING
es,neo,neo4,Neo Destiny,112,neo4-112,Shining Steelix,SERIE_MISSING
es,neo,neo4,Neo Destiny,88,neo4-88,Unown [T],SERIE_MISSING
es,neo,neo4,Neo Destiny,7,neo4-7,Dark Houndoom,SERIE_MISSING
es,neo,neo4,Neo Destiny,98,neo4-98,Energy Amplifier,SERIE_MISSING
es,neo,neo4,Neo Destiny,102,neo4-102,Pokémon Personality Test,SERIE_MISSING
es,neo,neo4,Neo Destiny,3,neo4-3,Dark Donphan,SERIE_MISSING
es,neo,neo4,Neo Destiny,106,neo4-106,Shining Celebi,SERIE_MISSING
es,neo,neo4,Neo Destiny,2,neo4-2,Dark Crobat,SERIE_MISSING
es,neo,neo4,Neo Destiny,107,neo4-107,Shining Charizard,SERIE_MISSING
es,neo,neo4,Neo Destiny,113,neo4-113,Shining Tyranitar,SERIE_MISSING
es,neo,neo4,Neo Destiny,89,neo4-89,Unown [V],SERIE_MISSING
es,neo,neo4,Neo Destiny,6,neo4-6,Dark Gengar,SERIE_MISSING
es,neo,neo4,Neo Destiny,99,neo4-99,Energy Stadium,SERIE_MISSING
es,neo,neo4,Neo Destiny,103,neo4-103,Team Rocket's Evil Deeds,SERIE_MISSING
es,neo,neo4,Neo Destiny,45,neo4-45,Light Dewgong,SERIE_MISSING
es,neo,neo4,Neo Destiny,14,neo4-14,Light Dragonite,SERIE_MISSING
es,neo,neo4,Neo Destiny,82,neo4-82,Slugma,SERIE_MISSING
es,neo,neo4,Neo Destiny,20,neo4-20,Dark Slowking,SERIE_MISSING
es,neo,neo4,Neo Destiny,71,neo4-71,Ledyba,SERIE_MISSING
es,neo,neo4,Neo Destiny,108,neo4-108,Shining Kabutops,SERIE_MISSING
es,neo,neo4,Neo Destiny,61,neo4-61,Cyndaquil,SERIE_MISSING
es,neo,neo4,Neo Destiny,30,neo4-30,Unown [X],SERIE_MISSING
es,neo,neo4,Neo Destiny,92,neo4-92,Broken Ground Gym,SERIE_MISSING
es,neo,neo4,Neo Destiny,55,neo4-55,Scyther,SERIE_MISSING
es,neo,neo4,Neo Destiny,86,neo4-86,Unown [L],SERIE_MISSING
es,neo,neo4,Neo Destiny,75,neo4-75,Mareep,SERIE_MISSING
es,neo,neo4,Neo Destiny,24,neo4-24,Light Ledian,SERIE_MISSING
es,neo,neo4,Neo Destiny,10,neo4-10,Dark Typhlosion,SERIE_MISSING
es,neo,neo4,Neo Destiny,41,neo4-41,Heracross,SERIE_MISSING
es,neo,neo4,Neo Destiny,51,neo4-51,Light Slowbro,SERIE_MISSING
es,neo,neo4,Neo Destiny,34,neo4-34,Dark Flaaffy,SERIE_MISSING
es,neo,neo4,Neo Destiny,65,neo4-65,Gastly,SERIE_MISSING
es,neo,neo4,Neo Destiny,96,neo4-96,Thought Wave Machine (Rocket's Secret Machine),SERIE_MISSING
es,neo,neo4,Neo Destiny,9,neo4-9,Dark Scizor,SERIE_MISSING
es,neo,neo4,Neo Destiny,87,neo4-87,Unown [S],SERIE_MISSING
es,neo,neo4,Neo Destiny,74,neo4-74,Mantine,SERIE_MISSING
es,neo,neo4,Neo Destiny,25,neo4-25,Light Machamp,SERIE_MISSING
es,neo,neo4,Neo Destiny,11,neo4-11,Dark Tyranitar,SERIE_MISSING
es,neo,neo4,Neo Destiny,40,neo4-40,Dark Wigglytuff,SERIE_MISSING
es,neo,neo4,Neo Destiny,50,neo4-50,Light Ninetales,SERIE_MISSING
es,neo,neo4,Neo Destiny,35,neo4-35,Dark Forretress,SERIE_MISSING
es,neo,neo4,Neo Destiny,64,neo4-64,Exeggcute,SERIE_MISSING
es,neo,neo4,Neo Destiny,97,neo4-97,Counterattack Claws,SERIE_MISSING
es,neo,neo4,Neo Destiny,8,neo4-8,Dark Porygon2,SERIE_MISSING
es,neo,neo4,Neo Destiny,44,neo4-44,Jigglypuff,SERIE_MISSING
es,neo,neo4,Neo Destiny,15,neo4-15,Light Togetic,SERIE_MISSING
es,neo,neo4,Neo Destiny,83,neo4-83,Sunkern,SERIE_MISSING
es,neo,neo4,Neo Destiny,21,neo4-21,Dark Ursaring,SERIE_MISSING
es,neo,neo4,Neo Destiny,70,neo4-70,Larvitar,SERIE_MISSING
es,neo,neo4,Neo Destiny,109,neo4-109,Shining Mewtwo,SERIE_MISSING
es,neo,neo4,Neo Destiny,60,neo4-60,Unown [Z],SERIE_MISSING
es,neo,neo4,Neo Destiny,31,neo4-31,Chansey,SERIE_MISSING
es,neo,neo4,Neo Destiny,93,neo4-93,EXP.ALL,SERIE_MISSING
es,neo,neo4,Neo Destiny,54,neo4-54,Light Wigglytuff,SERIE_MISSING
es,lc,lc,Legendary Collection,26,lc-26,Jynx,SERIE_MISSING
es,lc,lc,Legendary Collection,77,lc-77,Geodude,SERIE_MISSING
es,lc,lc,Legendary Collection,84,lc-84,Onix,SERIE_MISSING
es,lc,lc,Legendary Collection,43,lc-43,Golduck,SERIE_MISSING
es,lc,lc,Legendary Collection,12,lc-12,Gyarados,SERIE_MISSING
es,lc,lc,Legendary Collection,53,lc-53,Meowth,SERIE_MISSING
es,lc,lc,Legendary Collection,94,lc-94,Spearow,SERIE_MISSING
es,lc,lc,Legendary Collection,67,lc-67,Abra,SERIE_MISSING
es,lc,lc,Legendary Collection,36,lc-36,Arcanine,SERIE_MISSING
es,lc,lc,Legendary Collection,16,lc-16,Muk,SERIE_MISSING
es,lc,lc,Legendary Collection,47,lc-47,Ivysaur,SERIE_MISSING
es,lc,lc,Legendary Collection,73,lc-73,Drowzee,SERIE_MISSING
es,lc,lc,Legendary Collection,22,lc-22,Electrode,SERIE_MISSING
es,lc,lc,Legendary Collection,80,lc-80,Magnemite,SERIE_MISSING
es,lc,lc,Legendary Collection,90,lc-90,Rhyhorn,SERIE_MISSING
es,lc,lc,Legendary Collection,32,lc-32,Nidoqueen,SERIE_MISSING
es,lc,lc,Legendary Collection,63,lc-63,Seadra,SERIE_MISSING
es,lc,lc,Legendary Collection,57,lc-57,Omanyte,SERIE_MISSING
es,lc,lc,Legendary Collection,17,lc-17,Ninetales,SERIE_MISSING
es,lc,lc,Legendary Collection,46,lc-46,Haunter,SERIE_MISSING
es,lc,lc,Legendary Collection,72,lc-72,Dratini,SERIE_MISSING
es,lc,lc,Legendary Collection,23,lc-23,Exeggutor,SERIE_MISSING
es,lc,lc,Legendary Collection,81,lc-81,Mankey,SERIE_MISSING
es,lc,lc,Legendary Collection,91,lc-91,Sandshrew,SERIE_MISSING
es,lc,lc,Legendary Collection,33,lc-33,Pidgeot,SERIE_MISSING
es,lc,lc,Legendary Collection,62,lc-62,Sandslash,SERIE_MISSING
es,lc,lc,Legendary Collection,56,lc-56,Nidorino,SERIE_MISSING
es,lc,lc,Legendary Collection,27,lc-27,Kabutops,SERIE_MISSING
es,lc,lc,Legendary Collection,76,lc-76,Gastly,SERIE_MISSING
es,lc,lc,Legendary Collection,85,lc-85,Pidgey,SERIE_MISSING
es,lc,lc,Legendary Collection,42,lc-42,Fearow,SERIE_MISSING
es,lc,lc,Legendary Collection,13,lc-13,Hitmonlee,SERIE_MISSING
es,lc,lc,Legendary Collection,52,lc-52,Magikarp,SERIE_MISSING
es,lc,lc,Legendary Collection,95,lc-95,Squirtle,SERIE_MISSING
es,lc,lc,Legendary Collection,66,lc-66,Tentacruel,SERIE_MISSING
es,lc,lc,Legendary Collection,37,lc-37,Charmeleon,SERIE_MISSING
es,lc,lc,Legendary Collection,49,lc-49,Kadabra,SERIE_MISSING
es,lc,lc,Legendary Collection,18,lc-18,Venusaur,SERIE_MISSING
es,lc,lc,Legendary Collection,59,lc-59,Primeape,SERIE_MISSING
es,lc,lc,Legendary Collection,1,lc-1,Alakazam,SERIE_MISSING
es,lc,lc,Legendary Collection,104,lc-104,Scoop Up,SERIE_MISSING
es,lc,lc,Legendary Collection,110,lc-110,Potion,SERIE_MISSING
es,lc,lc,Legendary Collection,79,lc-79,Machop,SERIE_MISSING
es,lc,lc,Legendary Collection,28,lc-28,Magneton,SERIE_MISSING
es,lc,lc,Legendary Collection,38,lc-38,Dark Dragonair,SERIE_MISSING
es,lc,lc,Legendary Collection,69,lc-69,Caterpie,SERIE_MISSING
es,lc,lc,Legendary Collection,5,lc-5,Dark Dragonite,SERIE_MISSING
es,lc,lc,Legendary Collection,100,lc-100,Full Heal Energy,SERIE_MISSING
es,lc,lc,Legendary Collection,78,lc-78,Grimer,SERIE_MISSING
es,lc,lc,Legendary Collection,29,lc-29,Mewtwo,SERIE_MISSING
es,lc,lc,Legendary Collection,39,lc-39,Dark Wartortle,SERIE_MISSING
es,lc,lc,Legendary Collection,68,lc-68,Bulbasaur,SERIE_MISSING
es,lc,lc,Legendary Collection,4,lc-4,Dark Blastoise,SERIE_MISSING
es,lc,lc,Legendary Collection,101,lc-101,Potion Energy,SERIE_MISSING
es,lc,lc,Legendary Collection,48,lc-48,Kabuto,SERIE_MISSING
es,lc,lc,Legendary Collection,19,lc-19,Zapdos,SERIE_MISSING
es,lc,lc,Legendary Collection,58,lc-58,Omastar,SERIE_MISSING
es,lc,lc,Legendary Collection,105,lc-105,The Boss's Way,SERIE_MISSING
es,lc,lc,Legendary Collection,88,lc-88,Psyduck,SERIE_MISSING
es,lc,lc,Legendary Collection,7,lc-7,Dark Raichu,SERIE_MISSING
es,lc,lc,Legendary Collection,98,lc-98,Vulpix,SERIE_MISSING
es,lc,lc,Legendary Collection,102,lc-102,Pokémon Breeder,SERIE_MISSING
es,lc,lc,Legendary Collection,3,lc-3,Charizard,SERIE_MISSING
es,lc,lc,Legendary Collection,106,lc-106,Challenge!,SERIE_MISSING
es,lc,lc,Legendary Collection,2,lc-2,Articuno,SERIE_MISSING
es,lc,lc,Legendary Collection,107,lc-107,Energy Retrieval,SERIE_MISSING
es,lc,lc,Legendary Collection,89,lc-89,Rattata,SERIE_MISSING
es,lc,lc,Legendary Collection,6,lc-6,Dark Persian,SERIE_MISSING
es,lc,lc,Legendary Collection,99,lc-99,Weedle,SERIE_MISSING
es,lc,lc,Legendary Collection,103,lc-103,Pokémon Trader,SERIE_MISSING
es,lc,lc,Legendary Collection,45,lc-45,Growlithe,SERIE_MISSING
es,lc,lc,Legendary Collection,14,lc-14,Jolteon,SERIE_MISSING
es,lc,lc,Legendary Collection,82,lc-82,Nidoran♀,SERIE_MISSING
es,lc,lc,Legendary Collection,20,lc-20,Beedrill,SERIE_MISSING
es,lc,lc,Legendary Collection,71,lc-71,Doduo,SERIE_MISSING
es,lc,lc,Legendary Collection,108,lc-108,Bill,SERIE_MISSING
es,lc,lc,Legendary Collection,61,lc-61,Raticate,SERIE_MISSING
es,lc,lc,Legendary Collection,30,lc-30,Moltres,SERIE_MISSING
es,lc,lc,Legendary Collection,92,lc-92,Seel,SERIE_MISSING
es,lc,lc,Legendary Collection,55,lc-55,Nidorina,SERIE_MISSING
es,lc,lc,Legendary Collection,86,lc-86,Pikachu,SERIE_MISSING
es,lc,lc,Legendary Collection,75,lc-75,Exeggcute,SERIE_MISSING
es,lc,lc,Legendary Collection,24,lc-24,Golem,SERIE_MISSING
es,lc,lc,Legendary Collection,10,lc-10,Flareon,SERIE_MISSING
es,lc,lc,Legendary Collection,41,lc-41,Dodrio,SERIE_MISSING
es,lc,lc,Legendary Collection,51,lc-51,Machoke,SERIE_MISSING
es,lc,lc,Legendary Collection,34,lc-34,Pidgeotto,SERIE_MISSING
es,lc,lc,Legendary Collection,65,lc-65,Tauros,SERIE_MISSING
es,lc,lc,Legendary Collection,96,lc-96,Tentacool,SERIE_MISSING
es,lc,lc,Legendary Collection,9,lc-9,Dark Vaporeon,SERIE_MISSING
es,lc,lc,Legendary Collection,87,lc-87,Ponyta,SERIE_MISSING
es,lc,lc,Legendary Collection,74,lc-74,Eevee,SERIE_MISSING
es,lc,lc,Legendary Collection,25,lc-25,Hypno,SERIE_MISSING
es,lc,lc,Legendary Collection,11,lc-11,Gengar,SERIE_MISSING
es,lc,lc,Legendary Collection,40,lc-40,Dewgong,SERIE_MISSING
es,lc,lc,Legendary Collection,50,lc-50,Kakuna,SERIE_MISSING
es,lc,lc,Legendary Collection,35,lc-35,Rhydon,SERIE_MISSING
es,lc,lc,Legendary Collection,64,lc-64,Snorlax,SERIE_MISSING
es,lc,lc,Legendary Collection,97,lc-97,Voltorb,SERIE_MISSING
es,lc,lc,Legendary Collection,8,lc-8,Dark Slowbro,SERIE_MISSING
es,lc,lc,Legendary Collection,44,lc-44,Graveler,SERIE_MISSING
es,lc,lc,Legendary Collection,15,lc-15,Machamp,SERIE_MISSING
es,lc,lc,Legendary Collection,83,lc-83,Nidoran♂,SERIE_MISSING
es,lc,lc,Legendary Collection,21,lc-21,Butterfree,SERIE_MISSING
es,lc,lc,Legendary Collection,70,lc-70,Charmander,SERIE_MISSING
